ENTREZID	Normal	Normal	Normal	Normal	Normal	Normal	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer
10114	4.600583243	4.861115178	5.681153449	4.808153269	6.016112345	7.643341876	2.187832871	5.298841202	6.195095858	10.01360086	8.83969885	2.397398977	7.038353219
10113	11.35847834	12.91042025	17.29130064	12.28876154	12.6595044	13.63275869	23.50142206	25.73184771	24.96153324	118.3743926	30.96848986	52.70094387	18.5058519
10112	0.127024445	0.228943677	0.024136486	0.444270582	0.196046421	0.098511477	2.700303651	5.423633272	4.344425457	0.407369624	3.170219566	1.229778608	2.54905353
10111	3.062207495	1.881771709	1.818543789	1.895015231	2.680214006	3.466004704	1.614279698	4.981399157	5.339181926	7.960952524	9.27643559	2.535829676	6.433424835
10110	7.483114839	3.800617302	3.947747428	5.740804741	9.278069441	6.278164956	6.113638001	8.949527357	6.632343456	3.2892758	8.167912074	14.997872	11.41890862
10109	10.32565519	7.949072134	11.67583568	6.157963994	8.69723409	8.952484461	26.3619696	28.19444158	13.55656811	20.05711445	21.34113993	16.89659291	18.8568129
10107	1.054284337	0.432101696	1.050692683	0.530601402	0.612708646	1.057684075	0.334218646	1.10068915	0.219379106	0.116589944	0.167176	0.565620015	1.30389197
10106	12.98847601	7.438551473	8.549097218	8.688716193	9.688702753	25.73527998	13.8070255	21.22793849	14.36023094	29.99669653	16.77184466	13.87932681	27.08538865
10105	31.67878761	67.14708352	27.06269645	44.33540624	66.93091535	22.58738672	31.02458948	51.74522311	65.14168837	17.87295063	19.69369543	40.00071205	24.1753144
10103	1.607332639	0.974888728	1.23150146	1.010758762	1.754582325	1.553795206	1.775933044	8.498870758	2.952264645	1.144527901	0.943745969	3.576934655	1.893870327
10102	8.728954021	9.05786321	6.237073933	6.456265313	8.03789693	6.691105617	14.49300653	17.11666006	15.13806233	8.905938033	7.81083663	9.858158397	9.164586814
10101	6.809159161	6.744985708	8.809362079	6.842428514	7.521266063	5.387914966	19.15232533	13.70725772	12.05333657	13.12963509	11.09553454	8.585163493	14.21596081
10100	0.060487285	0.0724734	0.217118663	0.345496594	0.034132774	0.353917718	0.050552464	0.274925454	0.228128536	0.024247973	0.353481641	0	0.171579268
10099	4.796747125	3.503926132	4.408228669	2.898317654	5.067495753	4.051314148	7.566875027	14.53949152	5.399670056	4.520197334	6.214265648	8.019970738	6.913732432
10098	0.102367403	0.159656071	0.186435675	0.141999163	0.093991462	0.269884703	0.345115818	0.754487512	0.126512062	12.82294334	0.4680748	0.200812466	0.169016534
10097	24.34440158	17.57854227	17.2021713	13.41773401	20.27791973	23.3978372	16.48691207	40.71227222	24.33045244	30.42932361	38.64763003	23.64936029	36.46873158
10096	4.54605007	3.985926703	5.286422284	3.18877432	3.364883239	4.781609419	4.013086911	11.42650462	5.37486092	9.178518901	10.20071906	4.936989619	8.909952509
10095	14.71862653	6.500809906	14.66956052	7.640897979	10.25761781	9.463185179	98.93445227	79.36721678	22.7275706	23.5131297	21.12588703	5.563195063	20.53226608
10094	24.33375982	18.8121619	24.71205144	20.5255917	16.73747131	18.94147826	80.6072819	76.90343325	35.91175224	33.34757607	42.13985816	53.5928396	46.92004367
10093	12.56263742	11.18314639	16.48910332	11.74556359	10.47362791	10.77589809	63.11505904	29.32458344	13.99663624	26.17727637	15.5157028	25.99173243	17.70348962
10092	8.145674901	4.61826006	6.5957151	4.26033576	4.579459128	5.41947268	7.664706811	15.16522488	13.09008889	39.33869594	24.26502364	17.54581506	16.32684362
10090	0.361624619	0.227474037	0.580981563	0.177268149	0.238074168	0.638840603	0.099168911	0.201263035	0.206001452	0.416780304	0.433052887	0.134010611	0.30961362
10089	0.074230437	0.073787163	0.229203963	0.067501841	0.024822512	0.083153855	0.413589014	0.171372963	0.031106778	0.317411087	0.075854907	1.815301051	0.16434211
10087	3.204680277	2.805610266	2.650011045	2.284716512	2.89967016	3.294122786	1.56586503	2.64868472	2.759804664	4.111937094	3.88524175	2.16837582	3.965906875
10086	0.002098543	0	0	0	0	0	0	0	0.015829365	0	0	0	0.00232303
10085	0.157266414	0.034455809	0.083245218	0.11338733	0.054092139	0.307401787	1.258029949	1.750539879	0.618552158	0.208947548	2.073133903	0.093780336	0.982362744
10084	11.30618367	13.61857566	18.43626102	13.7217977	12.47720604	10.67386881	31.43311277	26.73331393	27.24383288	32.6962192	30.88115836	31.96587853	17.06745637
10083	0.423227523	0.201577726	0.126623037	0.111156427	0.118671248	0.147658167	6.274577141	0.003901421	0.211505794	40.3100673	4.851403889	6.249571734	0.279354778
10082	5.801905918	5.428191892	5.586743823	3.662021851	6.736192009	7.876937924	1.405882927	3.9844725	3.370117391	0.073506823	8.453383163	1.720644035	10.67409797
10081	2.089955727	1.994443672	1.829838562	1.816085011	1.854864705	2.543511915	1.697159919	3.57672879	4.221770372	3.718697539	4.269366616	2.646106255	3.747995665
10079	2.25990046	1.537222644	1.231914115	1.773857001	2.54234517	3.473651287	4.590962371	8.550649584	8.608981327	11.52498114	8.24193158	4.446668332	6.700229344
10078	5.764504801	5.260549439	11.30829771	5.806300726	5.17982072	4.587650866	36.54810985	13.70723606	12.06202468	12.53966282	8.880572713	19.18870272	10.13255534
10077	0.115556549	0.117279654	0.100745807	0.060267594	0.163659738	0.08811158	0.102257785	0.857510266	0.034182191	0.130797134	0.171918457	0.109626545	0.124155633
10076	2.234089544	1.188453846	1.104439292	1.450001577	3.24571251	1.122582379	0.670754478	6.522596269	9.238410529	0.117556583	3.054817408	1.010304433	1.29633591
10075	5.310821908	3.166200756	2.965456166	3.108098589	5.603103724	7.636214143	3.433048198	7.579270756	6.754006416	12.94519479	8.4111613	5.806696127	10.19945778
10073	1.836907754	2.408551884	1.670998582	2.345564194	2.206916197	1.700397009	3.174589755	2.796968027	4.844473732	3.445232842	3.040463578	3.276586885	3.15360637
10072	6.748754377	2.597488918	3.891430295	3.731729902	5.199676574	3.725551983	6.3934185	17.01100274	8.410984986	11.20631935	9.003140112	9.262303952	11.7442624
10071	0.00451536	0.001923598	0.023701804	0.004106066	0	0.014090594	0.049058466	0.06254663	0.003784386	0.007240419	0.008074806	0	0.022492707
10069	4.754042263	5.755547785	4.178654912	4.392172825	4.068318374	3.822792491	3.122712784	3.370036888	2.329554092	2.31982394	5.727257721	3.227660766	5.86367324
10068	1.294204728	0.895621231	1.618721837	0.577599031	0.798747449	0.932004105	2.467326825	11.73711969	1.743253208	1.444080942	2.63743633	1.035417503	1.914600155
10067	13.04444403	9.607404656	14.2202944	10.57790064	9.77089101	10.01344329	69.9736043	39.8242586	70.15573339	100.3349997	61.19027712	43.60061904	26.74087956
10066	8.580484305	8.38938545	10.82379958	8.771013748	10.45206987	9.083009647	13.29079876	21.97566678	14.17107853	21.04761648	16.94635028	14.07406347	13.96213317
10063	12.90322311	15.33021502	12.79920515	13.52010291	9.610083641	8.138051888	26.82585566	12.53482654	28.38398987	24.36407756	17.15826117	21.28392065	23.38974617
10062	10.30910065	8.813893071	15.4057019	8.735867012	11.08380208	11.32537898	33.28458178	23.21823354	11.41578958	10.2832562	15.58845945	17.42336256	16.22849636
10061	2.767815142	2.90768015	4.145170154	2.51033854	2.730135938	3.18495343	10.21204089	10.1856833	7.669730031	12.9335652	8.942735853	10.31065229	9.361724163
10060	3.950594009	2.474011684	2.603484885	1.636637432	8.903640211	5.057538607	0.116975329	0.450631346	1.340974233	1.418997924	1.237067271	0.297687306	2.73012569
10059	3.037841403	2.031736654	1.898968365	1.64927614	2.163117305	2.17236225	2.077270983	6.657776091	4.882909829	6.228102875	3.600904925	2.5158271	5.16179114
10058	1.6073944	1.440231868	1.064528007	0.979716926	1.259710309	0.731267806	0.906630026	1.694546305	4.203449076	5.798316945	2.851087918	2.626882951	3.076149618
10057	0.582539053	0.296650434	0.519786747	0.422660882	0.474754142	0.574490172	1.118740026	4.697437418	1.279135407	1.188862797	2.274642744	1.520040862	1.163732036
10056	4.595581626	3.89761613	4.466109626	3.872810448	3.017206212	3.130333809	17.02604423	7.570113442	6.08530388	13.66435181	16.92139694	12.94493816	9.276377966
10055	8.24499938	5.690783768	7.98914844	5.799274795	6.237774547	7.178610199	31.01488911	23.19457582	13.11897227	23.11227757	21.47671086	24.58926136	22.58215127
10054	5.997223234	5.259195675	7.221957431	4.594176718	5.326106924	6.501365854	12.02928155	11.47954037	9.040708628	14.46353825	12.30754921	5.415150872	9.234991272
10053	0.716186257	0.312545627	0.269682169	0.135018927	0.210285023	0.176110401	27.42648106	82.25966936	0.036600342	6.955822405	0.053550686	0.033143112	4.221813218
10052	0.041681048	0.051367405	0.068946458	0.14822734	0.05376109	0.1993923	0.126899234	0.439651373	0.413587246	0.327018637	0.57957178	0.045190978	0.400427332
10051	0.734732407	0.385736391	0.231572702	0.401295533	0.651443457	0.926487251	0.723616942	2.58132426	1.565663697	0.696623881	2.862273731	0.45118839	3.668415679
10050	10.41213933	7.055391559	0.958827507	4.201541597	10.07414135	3.90737994	3.948681519	4.261776265	4.627967493	0.04907951	3.122052397	12.48586091	17.26736722
10049	1.538598123	1.573767539	1.724949152	1.170247444	1.248276938	1.217065666	3.259311122	2.920778411	2.530359184	3.089463854	5.393463117	2.821321523	3.610220581
10048	7.961286486	6.82258997	5.729934713	4.581251345	5.714732675	7.067357211	3.103116231	7.425516851	11.8438663	11.69752794	17.23925706	4.297058454	15.37891731
10047	0	0	0	0	0	0	0.985855642	0.60440572	0	0	0	0	0
10046	0.672912163	0.428620514	0.621328164	0.345309646	0.325592369	0.841407914	0.224232164	0.722528976	1.191424064	0.392055701	0.756180989	0.23400439	0.531725891
10045	0.209743841	0.158530279	0.154596389	0.107671105	0.169688535	0.136427021	0.452372028	1.650167192	0.232495413	0.361640956	0.511635773	0.278144697	0.36200212
10044	1.153830016	1.014917965	1.394331485	0.981304938	1.390684049	1.26330984	1.572508218	3.856080849	3.165493584	2.076457141	2.811979981	0.314998284	2.560642202
10043	11.06447383	9.701280296	11.72389005	10.95008407	11.82232715	9.348365338	29.87943572	22.08832244	16.96023566	17.53776677	9.373559182	7.669929216	14.31655566
10042	1.277115353	0.990292814	0.970273878	0.96031091	1.162764837	1.558075633	0.6924345	2.099294345	2.245074485	1.841358212	1.516725555	0.745273038	2.746678563
10040	6.154181121	3.33588832	3.368249111	2.890823183	5.562320684	5.52035299	2.017069355	2.87974724	4.985627651	6.043719798	8.007296093	2.760322385	9.490043391
10039	5.032382529	3.511197599	3.735805407	2.852632883	4.240173415	3.46864282	1.773587778	5.593400817	8.319182737	2.16033043	6.208807021	9.381198635	6.165308105
10038	1.708985467	1.713528786	1.335258573	1.403819115	1.884941348	1.636404183	5.697380512	3.615382587	3.030830001	3.981868231	3.647146883	4.424945314	5.832178902
10036	1.35540623	0.869961765	0.699991781	0.887596612	1.146148759	0.971758616	3.914626267	5.460725763	1.794453725	3.789034864	4.214958444	3.169110613	6.52938454
10026	3.605743831	3.105055081	2.707583542	2.688827425	2.695352027	3.354398638	1.946471581	3.123401153	1.772646247	3.142142342	5.57357446	3.970861053	7.273671099
10025	7.813588668	7.906112058	10.18791527	7.709239478	9.088302532	7.92464625	17.48541107	14.8320447	9.013067413	14.86950091	11.54628644	12.95397988	21.45625989
10024	0.120632283	0.06250235	0.030201129	0.164546408	0.098122374	0.023478842	5.307976714	5.293633942	0.938623824	0.538481006	1.199405355	1.311441262	3.710152675
10023	2.618175806	1.82233164	1.767111502	2.416255036	2.226211093	2.677470729	4.783018766	4.087970208	6.815472791	3.027747096	5.497648082	2.225280346	7.531136946
10022	0	0	0	0	0	0	0	0	0	0	0.027636648	0	0
10021	0.021402356	0.004558832	0.003304241	0.002432793	0	0.007706309	0	0.007941021	0.071750444	0	0.112087484	0.003384009	0.023691821
10020	24.37047016	24.69086815	21.12714832	24.25898105	32.51431863	33.30003809	2.588748557	5.823259021	20.50610843	10.32626298	6.274053933	10.16433955	15.3256044
10019	8.183581293	4.143551614	5.270916639	1.974434797	3.994471708	5.228319032	2.658419449	9.546080296	2.766707585	3.910903174	6.704975677	2.139463133	5.608191379
10018	2.065946718	3.006590222	3.310912862	1.449946242	6.036993071	2.777530744	1.961261714	4.63802397	2.750599809	2.399968447	3.03318229	3.666370909	4.374561694
10017	0.879622241	3.822243796	7.785983889	2.26635257	3.412069797	1.731424837	0.294058967	0	3.747553138	0.015672022	1.303364427	5.02544059	0.075733596
10016	3.503601576	3.04416271	2.915880998	2.372842956	2.775051238	2.804716682	7.697169069	5.764157003	9.017531577	10.23008779	6.450739467	5.64531974	8.854155515
10015	7.688027288	6.099515695	5.869026389	5.404845094	6.739567514	7.576382678	6.17734409	10.01083322	11.20190602	12.47191061	14.86497252	7.117591507	12.77354718
10014	3.551975473	1.926985689	3.144487013	2.880692911	3.111751838	4.192092005	17.45505796	5.490127603	8.1330995	12.98678213	8.723229642	6.321998605	9.744615585
10013	13.36183994	8.516306585	6.27583872	6.284183492	8.566620431	5.426391453	2.282695959	4.147349631	3.66096784	9.978336688	5.460056152	6.131348416	15.60667883
10011	7.393679659	6.616005862	9.237915079	6.938999713	7.334923029	4.725087649	18.5721943	12.78458752	18.05064017	12.73559147	15.11478196	16.36542394	10.99818574
10010	5.857605107	5.150292241	3.882761962	4.390541656	4.332478319	4.452901404	1.907995318	4.945180502	3.619548803	6.424843608	6.651669052	2.705069642	2.938996028
10009	4.714454761	2.328851919	2.562269933	2.829760276	3.957894225	3.802177667	1.869682343	6.118244271	5.075820575	10.4349119	5.385427114	8.249883909	6.787358017
10008	0.42421911	0.707954278	0.500134641	0.329973306	0.78080539	1.045249679	2.080374109	2.752550474	0.28208442	0.938842346	1.02106027	0.152997331	0.776196531
10007	2.26518087	2.01317845	4.250833703	1.837887168	2.625032378	3.196854418	8.61157899	17.50477754	7.413889464	13.23992283	5.736994117	3.655666022	4.467372583
10006	5.470725745	3.913838488	4.422158445	3.818671019	3.991975497	5.163388032	4.577287078	10.17863466	7.884307187	9.502569675	9.186761144	9.376766305	12.21338249
10005	3.194534094	2.592768984	3.197256549	3.109482812	2.882422182	2.265243991	14.77108669	7.624870749	5.524026287	5.907515322	5.220295794	13.00487574	5.71085907
10004	0.290087312	0.105926337	0.372065364	0.121750354	0.287815925	0.188241787	4.577082432	5.379260386	0.35266656	0.148237021	0.26386028	0.048386977	0.268187034
10003	0.106628227	0.077222369	0.148157896	0.046057398	0.101620368	0.1510142	0.436663107	0.060662951	0.049151626	0.048444134	0.193407007	1.294801879	0.179019019
10002	0.055634691	0.025393988	0	0.021682157	0.011959799	0.011447021	0	0.017693496	0.054954669	0.006372194	0.036547848	0.082939514	0.035192042
10001	1.341385115	1.558135146	1.732214788	1.808854152	1.692049291	1.830741947	4.943932686	4.031489053	1.916830786	2.586986879	1.536228171	3.524874847	2.709307645
10000	0.790488219	0.452101432	1.005734893	0.298792715	0.638778209	1.267851501	0.227419394	0.85011196	0.619187396	0.318524957	1.061524373	1.825113355	0.756066212
9997	8.35427848	11.86341448	12.81016063	11.73143315	9.00810978	5.497816597	19.03062535	25.28985198	20.70781196	8.961149347	5.517176504	8.608491125	7.800997561
9994	0.555348932	0.481908342	0.236755267	0.406733497	0.541295421	0.804398734	0.216244644	1.191834139	0.55932812	0.941103868	1.862116813	0.182601471	1.215540297
9993	9.869798893	6.071657506	7.517483296	6.20252813	7.751256684	9.382365074	17.79735314	14.43429313	15.46186254	8.908946672	7.162898362	11.30107204	17.30624574
9992	0.294379127	0.329198867	0.568103066	0.485197583	0.442979106	0.300323649	0.164018935	0.182041554	0.308404024	0.059004939	0.263218692	0.442181464	0.244402206
9991	2.977575439	2.335662529	2.405987852	1.803456008	2.71239349	3.481747785	3.97796931	7.556423587	5.360246471	7.343752783	5.144512186	3.301261539	5.509656176
9990	0.901215284	0.457109968	0.446500989	0.421419983	0.748481685	0.83271158	0.248564694	1.455490649	0.641431913	0.688635443	1.357826215	0.510791519	1.275762284
9989	2.359160337	1.843907729	2.846227803	1.740905776	2.462127015	2.63743248	4.211013689	6.684986305	2.613072662	3.917675914	3.312404007	4.124232512	4.15773142
9988	0.987009158	0.719069727	0.649257889	0.844013146	1.009388208	1.025260204	1.13037123	2.982543142	1.36302985	2.469504267	2.463468045	1.348045141	2.483714741
9987	12.41816747	9.338992501	19.9141745	7.870516228	8.67206833	14.17959792	12.26535379	19.99905316	12.903746	30.16151615	13.38396525	6.012170222	15.13556021
9986	1.36015607	1.171721854	2.998339864	0.874808086	2.007888463	1.655227762	7.036371245	4.222579958	2.440464367	3.713259304	2.355389832	5.512601437	2.749250535
9985	0.902126393	0.522899474	0.683438038	0.548935369	0.645953577	0.468523827	0.543744744	3.8723042	0.139130811	0.473226571	0.591161126	0.534497348	0.26729107
9984	0.871940414	1.022863072	1.07299818	1.002704776	0.957728629	1.04270747	2.005329876	2.283534012	1.190193249	1.714537006	1.375555988	2.753291838	1.632761785
9982	0.075887285	0	0	0	0	0	0	0	0	0	0	0	0
9980	5.870347949	3.008670715	0.645344951	1.65911004	1.718608494	2.993759796	0.701562387	4.379514571	2.107041563	1.103390186	1.936631212	2.519096741	3.222291363
9978	7.467145066	6.260948549	7.616005875	6.409258348	4.855972209	4.287479471	28.73994207	11.34835977	11.88765851	6.865952385	6.56330165	8.733317234	10.59201376
9976	1.739697321	1.392745697	4.481467471	0.639911314	1.264818976	2.027033955	2.131927508	4.155785084	1.898350688	1.144057608	1.670403835	0.222528735	1.660729561
9975	8.654040325	8.118913528	2.46627402	3.843151222	5.646315459	9.025126335	2.558360728	3.826513456	3.374989228	4.457491976	6.753100377	3.87067131	12.58833267
9973	14.76200565	21.33705937	33.05399076	17.47050787	19.71243595	15.5651168	24.63995834	12.76020049	29.26888814	34.5748751	20.50300794	45.61708636	27.99854149
9972	3.754098707	3.177636066	3.124996475	2.230835104	3.815417734	4.430847562	1.697395375	5.374887061	5.773108513	12.81078123	8.176070816	1.245290604	10.01056032
9971	30.38037262	23.33728647	18.01582893	17.98571928	26.26125669	24.24451244	11.32203511	27.60398147	24.64251098	10.8972914	15.83671778	12.8024179	20.62605101
9970	13.97180789	15.63314456	32.09217487	19.06864722	21.18899972	18.92661179	4.381315483	12.10474983	12.21013987	14.12910316	6.439255329	47.9201266	34.05027633
9969	3.643584164	2.818933399	1.838752042	2.517581195	4.232630943	4.68680425	2.106015354	3.053181637	3.508006363	4.430400394	5.949727512	2.76104059	5.170294567
9968	1.442789768	1.098374633	1.235163948	1.105971077	2.022177248	2.200541388	1.247896925	4.965448775	3.806648516	7.480679311	5.849552413	2.338899379	5.477516996
9967	15.25131941	10.54425733	13.49473175	10.26984358	14.9832741	18.00644915	9.522790975	19.25780157	17.57201276	20.60156125	17.91602884	11.59972534	24.6658098
9966	0.063729592	0.027149582	0.027246479	0.062410753	0.039343477	0.087080937	0.682849145	0.625706979	0.135585965	0.036683934	0.15780109	0.015502356	0.086826963
9965	0.121169232	0.006732987	0.04880068	0	0.047565493	0.053113803	0.510741022	0.023456355	0.119215107	0.050685894	8.325610754	1.579329565	0.017495349
9963	9.888870868	4.583133617	3.452342646	3.381793775	11.64048731	5.872132328	2.435332973	16.6177965	19.44492183	8.673855024	10.1114496	5.337893258	9.396258862
9962	8.829247098	3.762097547	5.529808657	6.942436376	5.074920528	9.393478695	2.789912434	7.681032001	12.22128814	14.83994506	8.524627921	2.08305452	4.221296032
9961	8.111412885	6.433567101	9.726675675	11.2045417	9.337702851	11.21703666	28.07799981	48.01056209	46.67224833	19.45285842	46.30020584	11.0289332	37.98229122
9960	1.6520989	1.135298356	1.316582515	0.928585028	1.374206125	1.674001491	2.422899688	2.927548935	1.786820777	2.574605996	3.173747219	1.855578859	3.512452761
9958	1.58403375	1.299858331	1.202885248	1.053170207	1.536478742	1.518410955	0.787880894	2.103616806	1.278636284	1.33494345	1.782875478	1.34781079	1.651330139
9957	0.124714286	0.12105525	0.11113838	0.053833669	0.076017804	0.122780023	0.192628349	0.344414327	0.240142347	0.169603674	0.316995668	0.056910693	0.279605647
9956	0.188050441	0.120167666	2.557916223	0.033750921	0.029787015	0.099784626	0.562481058	6.521965354	0.149312535	0.293605256	1.22884949	0.30985311	0.82171055
9955	0.250174651	0.100308186	0.136318795	0.060219965	0.250973735	0.289668869	0.008199386	0.116484428	0.129505046	0.055060799	0.060152826	0.037229249	0.097742282
9953	7.309183161	8.46037029	8.641864867	8.800305726	7.474698098	14.27384431	0.148551433	2.769890959	5.154596584	10.56871875	10.85025505	2.78001979	4.232985686
9951	0.007630277	0.009751772	0.007068083	0.010407949	0.045927892	0.021979364	0.567555755	0	0.00479628	34.34425068	0.233917765	0	0
9950	9.870981081	9.125343123	9.661945227	8.949545711	12.54003942	13.9126224	8.697670263	13.58731637	15.19832812	12.96745909	15.12450152	12.00339917	17.54887779
9949	0.801258105	0.801530292	0.659752843	0.504642564	0.958626683	0.894729794	0.390218315	1.497484548	0.606878157	1.621099431	0.764206754	1.021027587	1.303080428
9948	14.77391504	9.251353994	16.90457558	6.717368934	10.62757455	12.18352639	18.89131097	33.09271699	17.05765041	29.21515194	21.28507389	13.18450531	14.94496606
9947	0.003019052	0	0	0	0.018172172	0	0	0.049287644	0	11.71540536	0.004627682	0	2.125516949
9946	1.241760533	0.949541937	1.214064855	0.90525903	0.88561757	1.259446572	1.102341603	1.650907943	1.592589491	1.331911288	2.412043585	1.718548432	2.679882296
9945	0.164513077	0.117190599	0.464670276	0.055180637	0.07304985	0.194216192	0.175809941	0.680446954	1.14599193	0.056219281	0.946670824	0.015351224	0.20002406
9943	3.560771967	3.316820189	3.620788762	2.422716085	3.767996079	3.933467731	2.96173986	4.462691002	3.985630843	5.478345557	6.378561071	4.763082569	6.722931387
9942	3.894187372	5.64296906	3.951454009	5.19661213	9.606814011	6.567800571	12.45371247	6.74635163	5.147417846	6.615775587	8.824227002	8.285964123	16.69550871
9941	0.352951067	0.208192779	0.155470764	0.195268106	0.267415876	0.327047722	0.573457836	1.245466758	1.13257141	0.874665661	0.790710793	0.730557192	0.620213426
9940	0.098950176	0.065206937	0.123167579	0.075921356	0.13959314	0.195958501	0.043933292	0.135382762	0.023324488	0.044625228	0.066357123	0.07040427	0.251588494
9939	6.685498268	6.736739667	9.879499847	6.914920302	6.425549569	7.58482971	24.83301758	16.37639703	16.93950144	19.60647105	4.9956629	14.48162388	15.21791947
9938	1.28629784	0.867296918	1.774144612	0.428962315	1.053199347	1.42692617	1.181740333	5.19723627	0.315095916	0.993379682	1.330153078	0.206372408	1.054834998
9937	1.586196866	1.540112258	1.131849029	1.001536558	1.788062693	2.147321773	1.199192354	2.699355688	3.660584797	2.170496691	4.501889776	1.137903909	5.05047122
9936	6.02650963	6.683239027	10.47337805	9.592574848	12.04391343	34.87874976	2.606909912	3.6856602	4.303208642	2.744349891	9.092118044	3.481368764	3.270804563
9935	7.640586537	13.09114948	10.93848046	5.488269731	8.404428605	6.883988063	2.743510358	17.98788377	6.056589645	8.090661741	4.944418665	5.464305774	13.1558289
9934	0.114488034	0.10535032	0.093326317	0.056219562	0.082694679	0.039574568	0.022964108	0.319442509	0.051815163	0.154209356	0.36501974	0	0.192637365
9933	3.533573567	3.024892092	3.45849898	1.916271794	2.407829543	2.990484533	6.169076614	7.583762354	5.286463081	9.720978371	4.576892285	3.587169504	3.025930636
9931	1.880622788	1.21383814	0.949106459	1.129509425	2.113487216	2.105775776	0.817825644	1.872128482	1.393540804	1.835464993	3.103248091	0.845640893	2.565153521
9929	6.955251276	3.903723992	12.0905885	2.573004477	4.654634193	5.776993407	15.48605952	10.37563635	7.919745461	8.830499712	7.107460981	4.75509424	13.91740745
9928	0.122234895	0.027168811	0.006563983	0.050744651	0.015994608	0.040823566	0.228005366	0.846597041	0.592409504	0.144873059	1.132335405	0.164699907	1.211912966
9927	25.73863667	15.80307762	17.85105724	15.84101122	23.35032719	28.17728975	10.35152672	16.24710067	30.12223897	20.75453157	37.9667689	13.61927986	30.66422849
9926	10.36113714	4.980696429	5.39058337	5.845422402	7.676622175	8.86045214	10.44461497	33.51841398	25.29258585	22.74112098	30.87208928	22.41089103	18.26166639
9925	2.223319514	1.709163035	0.8619991	1.660753913	2.188495816	2.853076577	2.654495988	3.481655857	1.646232284	3.16749957	1.810746956	2.479265237	1.807313316
9924	4.103723666	2.511582501	2.50037999	2.173901058	4.418495746	4.764052839	3.261173206	5.638961927	3.640265596	4.365159175	3.936857172	5.252373793	4.969567405
9923	0.587795215	0.364618359	0.387780886	0.449774557	0.68603384	0.920919963	1.428225157	3.776724525	1.223788117	1.763229709	2.71614893	1.033658181	1.926627346
9922	10.32881697	4.239802694	5.559524957	5.337613446	6.528277456	11.44456587	8.428826305	13.06641474	20.21472309	18.84515332	22.20941178	18.87605704	17.46783262
9921	14.48777795	12.06892784	12.89305055	10.25424456	12.5759053	12.17177945	20.23564189	24.70629099	22.7320557	18.7305029	29.82583879	25.22514358	19.47781614
9920	2.136391075	2.934182609	2.188983239	1.837040981	1.994808856	2.805813251	0.102762385	0.151121619	0.992686367	0.110904664	4.326041509	3.032846666	0.319009834
9919	9.156414368	4.466172946	6.026430493	7.113019211	9.486447526	12.17329569	6.242975858	14.77283541	20.86959206	12.70332471	9.116436611	6.564250028	9.296128845
9918	1.255948028	0.891466386	0.821014459	0.965004741	1.028701236	1.585656798	6.580324256	8.945441123	2.625739116	4.254095124	1.879458206	1.342319032	6.663320565
9917	4.907636972	3.268387508	3.571186748	2.710865673	4.330116487	5.242068368	5.541318886	7.803198082	18.08787811	16.09829117	24.47202514	9.659908252	11.54342991
9915	0.359712203	0.089391037	0.191286562	0.081776549	0.155370778	0.333396518	0.347952261	0.274346334	0.412441079	0.931961965	0.252714135	0.041076737	0.94201792
9914	0.059617246	0.026891653	0.035733621	0.002391761	0.015831442	0.042932556	0.002930901	0.322692919	0.315226917	0.016870019	0.056442365	0.006653867	0.005823058
9913	3.418915896	2.445430056	2.996065782	2.282074633	3.230087275	2.818808962	3.612301558	6.731895966	3.861629077	5.735349004	4.689744971	9.421720897	5.448492471
9912	0.170847578	0.16864388	0.198146221	0.109889594	0.091967127	0.166045323	0.076617131	0.296852676	0.204307281	8.931397714	2.710347882	0.050073561	0.161446955
9911	0.094288642	0.053557479	0.077636905	0.050016094	0.023647452	0.135801391	0.048156819	0.314859397	0.184390768	0.113394498	0.325188228	0.134175061	0.086979114
9910	1.391829726	0.841328688	0.81886744	0.595205906	1.327405032	1.185160816	0.803255155	2.781675415	1.325330744	3.534706354	2.538497072	1.579133413	1.509486517
9909	1.565524231	1.036243473	1.417111525	1.42825494	1.739343288	2.181336703	2.991828975	7.578353391	6.81473466	7.664552811	7.574223464	2.880068269	4.472663128
9908	8.322038439	5.631024068	7.574216138	4.073528906	7.237751112	9.021170429	3.599830868	11.68783311	7.729906628	11.99188522	8.101600789	4.433582208	7.39842265
9907	1.744355876	1.33041886	1.661006735	1.225497745	1.744282599	1.391246908	8.129482302	7.744333214	5.067372467	7.308525366	6.822488321	6.035720937	5.28832251
9906	0.094789358	0.060572131	0.029268447	0.075422554	0.071319093	0.250291357	0.145237662	0.24032943	0.09930534	0.164661864	0.4116709	0.059950041	0.297299442
9905	1.265255057	0.861635612	0.921493291	0.93580999	1.29047341	1.626589927	2.331002241	3.82416374	1.930664108	2.718528832	1.33069427	1.682208827	1.748197396
9904	3.083283594	1.318161033	1.575505858	1.543676452	2.585630781	1.702190601	6.925097505	9.051723729	3.925557548	3.520990669	5.321083139	2.399624106	4.588629821
9903	4.04057321	1.138801696	2.166467341	1.365765409	1.360529777	5.391740936	2.888260909	4.031119088	12.69335501	18.7663096	18.32851192	5.114509051	8.410028679
9902	2.318940107	1.075958825	3.436235163	1.063768995	2.092581209	1.531918435	1.366381138	6.06608365	1.235578461	0.665944424	2.410975232	0.092704087	2.614848272
